"","MIN","total_reads","no_samples","parent_MIN","type","rank"
"6136","MZP_000010848",2,1,"MZP_000003525","pseudogene",9677
"6137","MZP_000003526",33,6,"MZP_000003526","parent",1936
"6138","MZP_000003527",31,5,"MZP_000003527","parent",1999
"6139","MZP_000003528",6,1,"MZP_000003528","parent",4026
"6140","MZP_000003529",22,2,"MZP_000003529","parent",2292
"6141","MZP_000003530",5,1,"MZP_000003530","parent",4384
"6142","MZP_000003531",36,5,"MZP_000003531","parent",1871
"6143","MZP_000003532",8,1,"MZP_000003532","parent",3542
"6144","MZP_000003533",33,4,"MZP_000003533","parent",1940
"6145","MZP_000003534",13,1,"MZP_000003534","parent",2868
"6146","MZP_000003535",15,1,"MZP_000003535","parent",2714
"6147","MZP_000003536",119,4,"MZP_000003536","parent",1153
"6148","MZP_000003537",46,3,"MZP_000003537","parent",1684
"6149","MZP_000003538",14,2,"MZP_000003538","parent",2777
"6150","MZP_000003540",91,2,"MZP_000003540","parent",1292
"6151","MZP_000003544",7,3,"MZP_000003544","parent",3669
"6152","MZP_000003545",42,6,"MZP_000003545","parent",1755
"6153","MZP_000003546",246,9,"MZP_000003546","parent",861
"6154","MZP_000003547",18,2,"MZP_000003547","parent",2483
"6155","MZP_000003548",25,10,"MZP_000003548","parent",2163
"6156","MZP_000003550",7,2,"MZP_000003550","parent",3704
"6157","MZP_000003551",7,1,"MZP_000003551","parent",3761
"6158","MZP_000003553",7,1,"MZP_000003553","parent",3762
"6159","MZP_000003555",47,5,"MZP_000003555","parent",1667
"6160","MZP_000003556",12,3,"MZP_000003556","parent",2917
"6161","MZP_000003557",25,9,"MZP_000003557","parent",2165
"6162","MZP_000003558",164,8,"MZP_000003558","parent",1016
"6163","MZP_000003559",125,11,"MZP_000003559","parent",1131
"6164","MZP_000003560",58,14,"MZP_000003560","parent",1524
"6165","MZP_000007917",4,1,"MZP_000003560","pseudogene",5103
"6166","MZP_000003561",83,4,"MZP_000003561","parent",1331
"6167","MZP_000003562",10,2,"MZP_000003562","parent",3170
"6168","MZP_000003563",8,1,"MZP_000003563","parent",3543
"6169","MZP_000003564",8,2,"MZP_000003564","parent",3489
"6170","MZP_000003565",48,6,"MZP_000003565","parent",1647
"6171","MZP_000003566",6,1,"MZP_000003566","parent",4028
"6172","MZP_000003567",11,1,"MZP_000003567","parent",3076
"6173","MZP_000003568",15,3,"MZP_000003568","parent",2688
"6174","MZP_000003569",71,2,"MZP_000003569","parent",1422
"6175","MZP_000003570",42,3,"MZP_000003570","parent",1760
"6176","MZP_000003571",27,2,"MZP_000003571","parent",2127
"6177","MZP_000003572",10,1,"MZP_000003572","parent",3225
"6178","MZP_000003572",10,1,"MZP_000003572","parent",3225
"6179","MZP_000003572",10,1,"MZP_000003572","parent",3225
"6180","MZP_000003573",5,1,"MZP_000003573","parent",4385
"6181","MZP_000003574",5,2,"MZP_000003574","parent",4302
"6182","MZP_000003575",5,1,"MZP_000003575","parent",4386
"6183","MZP_000014004",2,1,"MZP_000003575","pseudogene",10742
"6184","MZP_000003577",47,5,"MZP_000003577","parent",1668
"6185","MZP_000003579",113,8,"MZP_000003579","parent",1175
"6186","MZP_000003580",12,4,"MZP_000003580","parent",2904
"6187","MZP_000003581",58,21,"MZP_000003581","parent",1521
"6188","MZP_000003582",20991,41,"MZP_000003582","parent",152
"6189","MZP_000003678",482,2,"MZP_000003582","pseudogene",666
"6190","MZP_000003676",260,2,"MZP_000003582","pseudogene",836
"6191","MZP_000003644",186,4,"MZP_000003582","pseudogene",966
"6192","MZP_000003604",139,2,"MZP_000003582","pseudogene",1091
"6193","MZP_000003646",48,4,"MZP_000003582","pseudogene",1649
"6194","MZP_000003645",34,3,"MZP_000003582","pseudogene",1917
"6195","MZP_000003689",11,1,"MZP_000003582","pseudogene",3078
"6196","MZP_000003650",5,2,"MZP_000003582","pseudogene",4303
"6197","MZP_000013503",2,1,"MZP_000003582","pseudogene",10520
"6198","MZP_000003583",73372,44,"MZP_000003583","parent",81
"6199","MZP_000003667",214,10,"MZP_000003583","pseudogene",914
"6200","MZP_000002317",172,15,"MZP_000003583","pseudogene",996
"6201","MZP_000003362",119,13,"MZP_000003583","pseudogene",1152
"6202","MZP_000003318",66,4,"MZP_000003583","pseudogene",1464
"6203","MZP_000001934",53,4,"MZP_000003583","pseudogene",1587
"6204","MZP_000003334",10,1,"MZP_000003583","pseudogene",3222
"6205","MZP_000012315",2,2,"MZP_000003583","pseudogene",5831
"6206","MZP_000003585",1963,26,"MZP_000003585","parent",411
"6207","MZP_000003586",22273,44,"MZP_000003586","parent",146
"6208","MZP_000003587",719,29,"MZP_000003587","parent",574
"6209","MZP_000003588",2071,32,"MZP_000003588","parent",404
"6210","MZP_000003589",8,3,"MZP_000003589","parent",3450
"6211","MZP_000003591",34,6,"MZP_000003591","parent",1906
"6212","MZP_000003592",1303,35,"MZP_000003592","parent",476
"6213","MZP_000003593",124,5,"MZP_000003593","parent",1135
"6214","MZP_000003597",7,1,"MZP_000003593","pseudogene",3764
"6215","MZP_000003594",21,1,"MZP_000003594","parent",2344
"6216","MZP_000003596",23,1,"MZP_000003596","parent",2253
"6217","MZP_000003598",390,17,"MZP_000003598","parent",722
"6218","MZP_000003599",14,2,"MZP_000003599","parent",2778
"6219","MZP_000003602",26,7,"MZP_000003602","parent",2139
"6220","MZP_000003603",270,13,"MZP_000003603","parent",819
"6221","MZP_000003605",86,4,"MZP_000003605","parent",1315
"6222","MZP_000003606",126,10,"MZP_000003606","parent",1130
"6223","MZP_000003609",12,1,"MZP_000003609","parent",2971
"6224","MZP_000003610",21,5,"MZP_000003610","parent",2328
"6225","MZP_000003611",728,8,"MZP_000003611","parent",568
"6226","MZP_000003612",1161,34,"MZP_000003612","parent",497
"6227","MZP_000003613",41,7,"MZP_000003613","parent",1775
"6228","MZP_000003614",7,3,"MZP_000003614","parent",3670
"6229","MZP_000003615",2515,32,"MZP_000003615","parent",378
"6230","MZP_000003620",121,6,"MZP_000003620","parent",1146
"6231","MZP_000003621",7392,19,"MZP_000003621","parent",242
"6232","MZP_000003627",567,21,"MZP_000003627","parent",632
"6233","MZP_000003628",6,3,"MZP_000003628","parent",3844
"6234","MZP_000003632",6,1,"MZP_000003632","parent",4029
"6235","MZP_000003633",50,9,"MZP_000003633","parent",1623
"6236","MZP_000003641",21,4,"MZP_000003641","parent",2333
"6237","MZP_000003643",43,14,"MZP_000003643","parent",1725
"6238","MZP_000003647",34,8,"MZP_000003647","parent",1899
"6239","MZP_000003648",11,5,"MZP_000003648","parent",3017
"6240","MZP_000003649",367,27,"MZP_000003649","parent",733
"6241","MZP_000003651",255,20,"MZP_000003651","parent",845
"6242","MZP_000003652",30,4,"MZP_000003652","parent",2030
"6243","MZP_000003655",257,13,"MZP_000003655","parent",842
"6244","MZP_000003656",130,5,"MZP_000003656","parent",1117
"6245","MZP_000003657",463,9,"MZP_000003657","parent",676
"6246","MZP_000003659",127,4,"MZP_000003659","parent",1126
"6247","MZP_000003661",145,19,"MZP_000003661","parent",1073
"6248","MZP_000003662",8,1,"MZP_000003662","parent",3544
"6249","MZP_000003663",11,1,"MZP_000003663","parent",3077
"6250","MZP_000003665",32,7,"MZP_000003665","parent",1958
"6251","MZP_000012457",2,1,"MZP_000003665","pseudogene",10228
"6252","MZP_000003668",9,1,"MZP_000003668","parent",3380
"6253","MZP_000013790",4,1,"MZP_000003668","pseudogene",5296
"6254","MZP_000003673",8,3,"MZP_000003673","parent",3452
"6255","MZP_000003674",79,5,"MZP_000003674","parent",1355
"6256","MZP_000003679",58,2,"MZP_000003679","parent",1529
"6257","MZP_000003680",353,10,"MZP_000003680","parent",748
"6258","MZP_000003682",5,1,"MZP_000003682","parent",4390
"6259","MZP_000003693",26008,7,"MZP_000003693","parent",136
"6260","MZP_000004926",2,1,"MZP_000003693","pseudogene",6408
"6261","MZP_000004937",2,1,"MZP_000003693","pseudogene",6419
"6262","MZP_000010050",2,1,"MZP_000003693","pseudogene",8883
"6263","MZP_000010064",2,1,"MZP_000003693","pseudogene",8897
"6264","MZP_000010089",2,1,"MZP_000003693","pseudogene",8922
"6265","MZP_000010378",2,1,"MZP_000003693","pseudogene",9209
"6266","MZP_000010379",2,1,"MZP_000003693","pseudogene",9210
"6267","MZP_000011257",2,1,"MZP_000003693","pseudogene",10084
"6268","MZP_000011282",2,1,"MZP_000003693","pseudogene",10109
"6269","MZP_000004934",2,1,"MZP_000003693","pseudogene",6416
"6270","MZP_000005429",2,1,"MZP_000003693","pseudogene",6897
"6271","MZP_000010060",2,1,"MZP_000003693","pseudogene",8893
"6272","MZP_000010067",2,1,"MZP_000003693","pseudogene",8900
"6273","MZP_000010069",2,1,"MZP_000003693","pseudogene",8902
"6274","MZP_000010070",2,1,"MZP_000003693","pseudogene",8903
"6275","MZP_000010084",2,1,"MZP_000003693","pseudogene",8917
"6276","MZP_000010085",2,1,"MZP_000003693","pseudogene",8918
"6277","MZP_000010096",2,1,"MZP_000003693","pseudogene",8929
"6278","MZP_000003694",115120,43,"MZP_000003694","parent",54
"6279","MZP_000010772",2,1,"MZP_000003694","pseudogene",9601
"6280","MZP_000005201",2,1,"MZP_000003694","pseudogene",6682
"6281","MZP_000003695",10214,8,"MZP_000003695","parent",209
"6282","MZP_000003780",36,6,"MZP_000003695","pseudogene",1867
"6283","MZP_000003697",1324,5,"MZP_000003697","parent",473
"6284","MZP_000003698",772,7,"MZP_000003698","parent",550
"6285","MZP_000003699",634,5,"MZP_000003699","parent",605
"6286","MZP_000003700",578,13,"MZP_000003700","parent",627
"6287","MZP_000006476",4,1,"MZP_000003700","pseudogene",4902
"6288","MZP_000005014",2,1,"MZP_000003700","pseudogene",6496
"6289","MZP_000009161",2,1,"MZP_000003700","pseudogene",8006
"6290","MZP_000005925",2,1,"MZP_000003700","pseudogene",6957
"6291","MZP_000003701",310,8,"MZP_000003701","parent",783
"6292","MZP_000003727",88,5,"MZP_000003701","pseudogene",1303
"6293","MZP_000003759",46,7,"MZP_000003701","pseudogene",1679
"6294","MZP_000004176",8,2,"MZP_000003701","pseudogene",3506
"6295","MZP_000007776",4,1,"MZP_000003701","pseudogene",4990
"6296","MZP_000004844",2,1,"MZP_000003701","pseudogene",6326
"6297","MZP_000004908",2,1,"MZP_000003701","pseudogene",6390
"6298","MZP_000008924",2,1,"MZP_000003701","pseudogene",7771
"6299","MZP_000009121",2,1,"MZP_000003701","pseudogene",7967
"6300","MZP_000009151",2,1,"MZP_000003701","pseudogene",7997
"6301","MZP_000009716",2,1,"MZP_000003701","pseudogene",8554
"6302","MZP_000009768",2,1,"MZP_000003701","pseudogene",8606
"6303","MZP_000009999",2,1,"MZP_000003701","pseudogene",8833
"6304","MZP_000010003",2,1,"MZP_000003701","pseudogene",8837
"6305","MZP_000003702",282,14,"MZP_000003702","parent",807
"6306","MZP_000003703",262,2,"MZP_000003703","parent",831
"6307","MZP_000003704",258,14,"MZP_000003704","parent",839
"6308","MZP_000003912",16,4,"MZP_000003704","pseudogene",2595
"6309","MZP_000009207",2,1,"MZP_000003704","pseudogene",8052
"6310","MZP_000003705",242,3,"MZP_000003705","parent",866
"6311","MZP_000003707",204,2,"MZP_000003707","parent",929
"6312","MZP_000003710",180,4,"MZP_000003710","parent",973
"6313","MZP_000003711",158,7,"MZP_000003711","parent",1042
"6314","MZP_000003712",168,4,"MZP_000003712","parent",1006
"6315","MZP_000003713",165,14,"MZP_000003713","parent",1012
"6316","MZP_000003714",158,6,"MZP_000003714","parent",1043
"6317","MZP_000008213",2,1,"MZP_000003714","pseudogene",7068
"6318","MZP_000003716",156,4,"MZP_000003716","parent",1049
"6319","MZP_000003717",146,2,"MZP_000003717","parent",1071
"6320","MZP_000003718",110,5,"MZP_000003718","parent",1184
"6321","MZP_000003719",104,16,"MZP_000003719","parent",1208
"6322","MZP_000008203",2,1,"MZP_000003719","pseudogene",7061
"6323","MZP_000003720",138,5,"MZP_000003720","parent",1095
"6324","MZP_000003721",138,15,"MZP_000003721","parent",1093
"6325","MZP_000007413",8,2,"MZP_000003721","pseudogene",3515
"6326","MZP_000004465",4,1,"MZP_000003721","pseudogene",4843
"6327","MZP_000004589",2,1,"MZP_000003721","pseudogene",6075
"6328","MZP_000009152",2,1,"MZP_000003721","pseudogene",7998
"6329","MZP_000003723",118,1,"MZP_000003723","parent",1155
"6330","MZP_000003724",24,2,"MZP_000003724","parent",2216
"6331","MZP_000003725",99,7,"MZP_000003725","parent",1245
"6332","MZP_000004419",4,1,"MZP_000003725","pseudogene",4805
"6333","MZP_000007909",4,1,"MZP_000003725","pseudogene",5095
"6334","MZP_000009110",2,1,"MZP_000003725","pseudogene",7956
"6335","MZP_000003726",92,7,"MZP_000003726","parent",1285
"6336","MZP_000004336",4,1,"MZP_000003726","pseudogene",4746
"6337","MZP_000009760",2,1,"MZP_000003726","pseudogene",8598
"6338","MZP_000003728",88,1,"MZP_000003728","parent",1305
"6339","MZP_000009208",2,1,"MZP_000003728","pseudogene",8053
"6340","MZP_000009300",2,1,"MZP_000003728","pseudogene",8143
"6341","MZP_000009321",2,1,"MZP_000003728","pseudogene",8164
"6342","MZP_000003730",84,5,"MZP_000003730","parent",1324
"6343","MZP_000003731",72,11,"MZP_000003731","parent",1402
"6344","MZP_000005143",2,1,"MZP_000003731","pseudogene",6624
"6345","MZP_000003732",70,18,"MZP_000003732","parent",1424
"6346","MZP_000004328",4,2,"MZP_000003732","pseudogene",4530
"6347","MZP_000008651",2,1,"MZP_000003732","pseudogene",7502
"6348","MZP_000011008",2,1,"MZP_000003732","pseudogene",9836
"6349","MZP_000003733",80,10,"MZP_000003733","parent",1352
"6350","MZP_000007780",4,1,"MZP_000003733","pseudogene",4993
"6351","MZP_000003734",74,8,"MZP_000003734","parent",1389
"6352","MZP_000003735",72,7,"MZP_000003735","parent",1404
"6353","MZP_000003736",75,4,"MZP_000003736","parent",1381
"6354","MZP_000010326",4,2,"MZP_000003736","pseudogene",4641
"6355","MZP_000003737",70,1,"MZP_000003737","parent",1431
"6356","MZP_000003738",16,3,"MZP_000003738","parent",2605
"6357","MZP_000004365",4,1,"MZP_000003738","pseudogene",4767
"6358","MZP_000003741",64,1,"MZP_000003741","parent",1478
"6359","MZP_000011188",2,1,"MZP_000003741","pseudogene",10015
"6360","MZP_000003742",62,8,"MZP_000003742","parent",1492
"6361","MZP_000003743",60,1,"MZP_000003743","parent",1512
"6362","MZP_000003744",58,4,"MZP_000003744","parent",1527
"6363","MZP_000007686",4,2,"MZP_000003744","pseudogene",4585
"6364","MZP_000003746",55,15,"MZP_000003746","parent",1548
"6365","MZP_000008634",2,1,"MZP_000003746","pseudogene",7486
"6366","MZP_000010470",2,1,"MZP_000003746","pseudogene",9301
"6367","MZP_000003747",62,2,"MZP_000003747","parent",1494
"6368","MZP_000003748",52,6,"MZP_000003748","parent",1601
"6369","MZP_000008732",2,1,"MZP_000003748","pseudogene",7582
"6370","MZP_000008795",2,1,"MZP_000003748","pseudogene",7645
"6371","MZP_000003749",52,1,"MZP_000003749","parent",1603
"6372","MZP_000003750",44,11,"MZP_000003750","parent",1711
"6373","MZP_000003751",50,2,"MZP_000003751","parent",1626
"6374","MZP_000003752",60,3,"MZP_000003752","parent",1509
"6375","MZP_000003753",48,5,"MZP_000003753","parent",1648
"6376","MZP_000003754",57,3,"MZP_000003754","parent",1535
"6377","MZP_000003755",30,7,"MZP_000003755","parent",2022
"6378","MZP_000009532",2,1,"MZP_000003755","pseudogene",8373
"6379","MZP_000003758",50,2,"MZP_000003758","parent",1627
"6380","MZP_000003760",46,7,"MZP_000003760","parent",1680
"6381","MZP_000004372",4,1,"MZP_000003760","pseudogene",4770
"6382","MZP_000005011",2,1,"MZP_000003760","pseudogene",6493
"6383","MZP_000009095",2,1,"MZP_000003760","pseudogene",7941
"6384","MZP_000003762",46,3,"MZP_000003762","parent",1685
"6385","MZP_000003764",50,2,"MZP_000003764","parent",1628
"6386","MZP_000003765",46,1,"MZP_000003765","parent",1690
"6387","MZP_000003766",46,1,"MZP_000003766","parent",1691
"6388","MZP_000003767",42,8,"MZP_000003767","parent",1749
"6389","MZP_000003994",12,2,"MZP_000003767","pseudogene",2954
"6390","MZP_000010566",4,2,"MZP_000003767","pseudogene",4642
"6391","MZP_000008542",2,1,"MZP_000003767","pseudogene",7395
"6392","MZP_000008831",2,1,"MZP_000003767","pseudogene",7681
"6393","MZP_000010533",2,1,"MZP_000003767","pseudogene",9364
"6394","MZP_000010830",2,1,"MZP_000003767","pseudogene",9659
"6395","MZP_000010900",2,1,"MZP_000003767","pseudogene",9729
"6396","MZP_000010914",2,1,"MZP_000003767","pseudogene",9743
"6397","MZP_000003768",42,4,"MZP_000003768","parent",1757
"6398","MZP_000003769",231,23,"MZP_000003769","parent",879
"6399","MZP_000003773",38,5,"MZP_000003773","parent",1829
"6400","MZP_000003967",12,1,"MZP_000003773","pseudogene",2972
"6401","MZP_000003774",38,4,"MZP_000003774","parent",1832
"6402","MZP_000003775",32,2,"MZP_000003775","parent",1977
"6403","MZP_000010172",2,1,"MZP_000003775","pseudogene",9004
"6404","MZP_000003776",222,11,"MZP_000003776","parent",900
"6405","MZP_000003777",38,1,"MZP_000003777","parent",1836
"6406","MZP_000003778",28,1,"MZP_000003778","parent",2097
"6407","MZP_000003781",32,5,"MZP_000003781","parent",1967
"6408","MZP_000008610",2,1,"MZP_000003781","pseudogene",7462
"6409","MZP_000003783",36,6,"MZP_000003783","parent",1868
"6410","MZP_000003784",36,3,"MZP_000003784","parent",1875
"6411","MZP_000004924",2,1,"MZP_000003784","pseudogene",6406
"6412","MZP_000003785",26,1,"MZP_000003785","parent",2156
"6413","MZP_000003787",35,11,"MZP_000003787","parent",1881
"6414","MZP_000010227",2,1,"MZP_000003787","pseudogene",9059
"6415","MZP_000003789",34,7,"MZP_000003789","parent",1902
"6416","MZP_000007703",4,2,"MZP_000003789","pseudogene",4589
"6417","MZP_000008611",2,1,"MZP_000003789","pseudogene",7463
"6418","MZP_000009344",2,1,"MZP_000003789","pseudogene",8187
"6419","MZP_000009761",2,1,"MZP_000003789","pseudogene",8599
"6420","MZP_000010002",2,1,"MZP_000003789","pseudogene",8836
